"X","FIPS","STNAME","CTYNAME","RNETMIG2013","RNETMIG2014","RNETMIG2015","RNETMIG2016","elec12","elec16","elec18","elect14to16","medAge16","medAge12","pct_for_born15","pct_bach_deg15","pct_non_white15","pct_unemp12","pct_unemp16","votes_gop_16","votes_dem_16","votes_total_16","repratio","State...County.Name","Poverty","MedianIncome"
491,39101,"Ohio","Marion County",-5.687146444,-3.506694599,-5.687232696,-0.367154932,-6.682981387,-15.248228671,-1.1630816054,-3.964932507,41.2,40.7,1.35,12.37,9.95,7.2,4.7,16563,7748,25648,64.5781347473487,"Marion County (OH)",14.8,"$44,783"
492,39103,"Ohio","Medina County",4.5257444792,4.3199009333,0,2.322597457,1.5587469655,11.1682428695,10.0337444534,6.2259161339,42.1,41.3,2.77,30.78,4.23,4.9,4.1,53811,31582,89360,60.218218442256,"Medina County (OH)",6.5,"$73,148"
493,39105,"Ohio","Meigs County",-4.424119962,-6.549377167,-0.645772344,1.4675731089,-6.51041394,-10.1516963641,0.1318171587,-4.8677721251,43.6,42,0.37,12.88,2.52,10.4,7.1,6869,2157,9410,72.9968119022317,"Meigs County (OH)",21.1,"$39,070"
494,39107,"Ohio","Mercer County",-5.903042527,-0.958890637,-4.321669736,-3.954170914,-7.708733245,-15.137773814,-5.034196889,-5.232691764,39.2,39.6,0.83,15.75,2.57,4.7,3,17200,3335,21315,80.6943467041989,"Mercer County (OH)",8.2,"$57,577"
495,39109,"Ohio","Miami County",2.0473808565,4.7333391293,0.7791270891,3.8146538297,1.655677778,11.3745009046,13.6926473901,7.6786041393,41.5,41.3,1.62,20.59,5.62,6.6,4.1,36311,12832,51467,70.552004196864,"Miami County (OH)",9.5,"$59,591"
496,39111,"Ohio","Monroe County",2.2063639811,-9.008072619,-5.381228597,-8.81803111,-5.2243447915,-21.0009683449,-13.265391312,-17.895396595,46,45.4,0.14,9.86,2,8.1,9.1,4781,1647,6686,71.5076278791505,"Monroe County (OH)",15.2,"$44,062"
497,39113,"Ohio","Montgomery County",-1.613457206,-4.719236372,-2.239957306,-0.787816114,-6.11847393,-9.360466998,-0.9178457683,-7.490744215,39.2,39.3,4.13,25.72,26.33,7.7,4.7,120766,117661,249560,48.3915691617246,"Montgomery County (OH)",18.2,"$47,239"
498,39115,"Ohio","Morgan County",0.6701739101,-9.243328948,0.881923951,1.899399654,-3.1389248239,-5.7918314329,-6.474388946,-7.478868403,44.5,43.1,0.54,11.12,6.79,8.6,7.1,4315,1711,6290,68.6009538950715,"Morgan County (OH)",18.7,"$40,680"
499,39117,"Ohio","Morrow County",-1.808032832,0.5158184319,-0.744005036,-1.659941043,-3.618870158,-3.6961604791,3.109326306,-1.1441226111,41.7,40.4,0.49,13.88,2.53,7.3,4.4,11722,3711,16186,72.4206104040529,"Morrow County (OH)",12.2,"$52,953"
500,39119,"Ohio","Muskingum County",-1.831694142,2.2268858575,2.9173495124,-2.625662951,-7.483844675,0.6868782769,1.7430590119,-1.2149132716,40.1,40.1,1.11,15.05,7.41,8.1,5.2,23588,10926,36217,65.1296352541624,"Muskingum County (OH)",14.8,"$44,871"
501,39121,"Ohio","Noble County",-0.068138457,-10.27045532,-4.827253293,-0.760798146,-3.2609396218,-15.926645216,-5.554921027,-11.031253466,52,49.6,0.72,9.28,7.4,9.5,7.5,4441,1201,5875,75.5914893617021,"Noble County (OH)",15.1,"$48,836"
502,39123,"Ohio","Ottawa County",-0.243072436,0.4637483067,-1.126650175,-3.225012309,1.4518709432,-4.1309866133,16.2936146551,-2.7124483911,48.9,47.2,0.84,21.68,4.36,7.8,5.2,12389,8136,21742,56.9818783920523,"Ottawa County (OH)",10.4,"$56,569"
503,39125,"Ohio","Paulding County",-5.418077624,-13.53726684,-1.951065176,-6.403810532,-19.738363439,-27.310220172,-6.274890749,-20.203427502,41.6,41,1.33,12.73,5.09,7,4.2,6359,2068,8842,71.9181180728342,"Paulding County (OH)",10.7,"$51,020"
504,39127,"Ohio","Perry County",-2.778279412,-3.670285976,-0.472885576,-1.806232893,-6.5372138086,-8.727683857,-2.2224629469,-5.837986428,40.2,39.4,0.5,10.98,2.31,8.8,5.6,9978,4072,14647,68.1231651532737,"Perry County (OH)",17,"$47,543"
505,39129,"Ohio","Pickaway County",1.0303875501,4.086615009,2.8497295396,9.5504980401,5.9111308221,17.5172301388,10.5510356444,13.4248213603,39.3,38.9,0.73,17.1,6.11,6.6,4.3,16482,6325,23814,69.2113882590073,"Pickaway County (OH)",13.2,"$60,051"
506,39131,"Ohio","Pike County",-4.006818621,-4.690365355,-3.041394798,-0.247936812,-8.627629293,-11.986515586,-3.5540446916,-4.903036262,41.1,39.9,0.58,11.83,3.71,11.9,6.9,7669,3443,11513,66.6116563884305,"Pike County (OH)",20.5,"$42,869"
507,39133,"Ohio","Portage County",1.7581546805,4.0968687336,0.9044094575,0.2275452784,-1.3737008737,6.98697815,2.9003237921,0.8568835477,37.9,37.5,3.73,26.04,8.57,6.6,4.6,38978,31463,73968,52.6957603287908,"Portage County (OH)",13.5,"$52,947"
508,39135,"Ohio","Preble County",-3.497676201,-3.414733855,-4.880111131,-2.40215466,-7.928350603,-14.194675847,-1.097652691,-6.297836945,42.4,41.5,1.05,11.77,2.63,6.9,4.3,15376,4323,20475,75.0964590964591,"Preble County (OH)",11,"$57,896"
509,39137,"Ohio","Putnam County",-5.795743933,-3.13245605,-9.880524811,-4.557952156,-17.348951504,-23.36667695,-12.98611777,-7.895335238,39.6,39.6,1.08,19.4,4.52,5,3.3,14704,2874,18387,79.9695436993528,"Putnam County (OH)",8.3,"$61,069"
510,39139,"Ohio","Richland County",-2.645632257,-3.372846945,-1.821942092,-3.679284885,-13.828133694,-11.519706179,0.6657606015,-7.412338785,41.4,41.4,1.44,15.66,12.98,8.3,5.2,35805,15629,53739,66.6275889019148,"Richland County (OH)",15.8,"$44,835"
511,39141,"Ohio","Ross County",-0.517414222,-4.236601908,0.2465243313,-1.702271428,-10.29851419,-6.2097632267,-0.1014292407,-6.18503675,41.2,40.5,0.91,14.69,9.67,7.7,4.9,17833,9905,28955,61.5886720773614,"Ross County (OH)",18.6,"$47,507"
512,39143,"Ohio","Sandusky County",-7.302177377,-3.453568688,-6.253719957,-3.53657407,-9.990246471,-20.546040092,-7.978589836,-6.990142758,41.7,41.1,1.37,14.51,9.51,6.6,4.2,16045,9733,27491,58.3645556727656,"Sandusky County (OH)",11.6,"$52,452"
513,39145,"Ohio","Scioto County",-5.63901381,-9.828642001,-4.410715444,-6.045807109,-10.157991296,-25.924178364,-7.248235219,-16.273255269,40.4,39.5,1.03,14.39,5.64,10.4,6.8,19742,8841,29618,66.6554122493079,"Scioto County (OH)",22.1,"$39,245"
514,39147,"Ohio","Seneca County",-4.234146516,-0.322444848,-3.517619505,-3.834935724,-9.045967304,-11.909146593,-3.615005994,-5.053060707,39.8,39.2,1.15,14.23,5.79,7.1,4.3,14559,7237,23481,62.0033218346748,"Seneca County (OH)",12.9,"$49,546"
515,39149,"Ohio","Shelby County",-3.215237785,-7.09357196,-3.839320359,-8.188415439,-12.740692947,-22.336545543,-7.641303078,-16.545784702,39.4,38.6,1.71,16.34,5.49,6.4,3.9,18148,4143,23110,78.5287754218953,"Shelby County (OH)",9.4,"$59,604"
516,39151,"Ohio","Stark County",1.1173571703,0.34635587,-2.233847589,-3.520642003,-1.346370935,-4.2907765517,-3.967441103,-3.4140709661,41.9,41.6,2.04,21.9,11.28,6.7,5,96345,66581,170868,56.3856310134139,"Stark County (OH)",13.2,"$51,036"
517,39153,"Ohio","Summit County",1.4409235211,-0.213943984,-1.248737659,-1.743421539,-3.774749956,-1.7651796609,1.344404229,-3.943724749,40.9,40.6,4.6,30.35,20.13,6.8,4.7,109531,129922,249937,43.823443507764,"Summit County (OH)",13.7,"$52,226"
518,39155,"Ohio","Trumbull County",-2.181294073,-4.847924923,-5.588781293,-5.87095261,-8.776862052,-18.488952899,-10.264939939,-10.694564971,44.2,43.4,1.58,17.32,11.23,8.8,6,48152,42130,94073,51.1857812549828,"Trumbull County (OH)",17.6,"$45,929"
519,39157,"Ohio","Tuscarawas County",1.1673908814,-0.086356718,-0.657891189,-3.150404859,-4.368366349,-2.7272618846,-6.796557688,-4.046355808,41.6,41.5,1.33,14.43,3.36,6.5,5.5,26105,11895,40088,65.1192376771103,"Tuscarawas County (OH)",12.7,"$50,273"
520,39159,"Ohio","Union County",7.3864706991,1.9605280356,6.5509456309,16.758709161,-4.4582844103,32.6566535266,29.767509418,17.0761279858,37.5,37.1,3.26,26.25,7.78,5.3,3.6,17601,7530,26533,66.3362605057852,"Union County (OH)",6.1,"$78,796"
521,39161,"Ohio","Van Wert County",-10.17847428,-0.741002117,0.5295020915,-4.813988885,-4.153961704,-15.2039631905,-0.8100628478,-5.801991708,41.2,41,0.62,15.66,3.42,7.6,3.8,10328,2667,13584,76.0306242638398,"Van Wert County (OH)",8.9,"$52,610"
522,39163,"Ohio","Vinton County",6.0322726587,-6.939729954,-10.87700616,-4.903463071,-15.244102329,-16.6879265263,9.5532618053,-11.843193025,42.1,41.1,0.18,9.15,2.84,10.3,6.2,3799,1332,5393,70.443167068422,"Vinton County (OH)",20.8,"$41,522"
523,39165,"Ohio","Warren County",5.2695247347,6.0015889229,8.6162360795,8.6041173676,8.4852026572,28.4914671047,19.7456362384,12.4356915363,39.2,38.4,5.85,39.59,10.33,6,3.9,75947,33036,114254,66.4720709997024,"Warren County (OH)",5.4,"$81,543"
524,39167,"Ohio","Washington County",-0.016288237,-1.959071727,0.8840936812,-4.309777602,-0.7479189685,-5.4010438848,-2.0082006244,-6.693314869,44.1,43.4,1.36,17.55,3.75,7.5,6.2,19901,7841,28992,68.6430739514349,"Washington County (OH)",13.7,"$47,802"
525,39169,"Ohio","Wayne County",-0.815904938,-0.008646218,-1.240534464,-0.274784251,-2.694905012,-2.339869871,-12.286946499,-1.277745581,38.4,38.4,1.98,21.19,4.64,5.5,3.7,31622,14670,48550,65.1328527291452,"Wayne County (OH)",11.9,"$53,605"
526,39171,"Ohio","Williams County",-3.549506272,-6.674440111,-5.445184247,-2.975385448,-4.84730706,-18.644516078,-3.2549996989,-9.515800657,41.5,41.2,1.34,13.87,4.36,7.3,4.1,11706,4287,16938,69.1108749557209,"Williams County (OH)",9.7,"$50,770"
527,39173,"Ohio","Wood County",1.7947462881,-0.069676161,-2.203818405,2.2538342197,13.9752395119,1.7750859418,2.7224193409,0.6203153417,34.8,34.5,3.38,31.12,7.84,6.2,4,31734,26440,62287,50.9480308892706,"Wood County (OH)",11.4,"$60,347"
528,39175,"Ohio","Wyandot County",-6.311672149,-7.555267452,-3.86873299,-4.519467607,-5.2249553194,-22.255140198,-5.0008345189,-12.700615203,41.8,40.9,0.97,14.12,1.37,5.9,3.5,7346,2484,10396,70.6617929973067,"Wyandot County (OH)",8.6,"$55,590"
529,42001,"Pennsylvania","Adams County",-1.729471177,1.363084126,4.3322863641,0.9037860778,-3.787341703,4.8696853909,11.7088087024,1.6347152468,43.8,42.3,3.95,21.66,7.7,5.9,3.9,31249,14077,47138,66.2925877211592,"Adams County (PA)",9.4,"$59,645"
530,42003,"Pennsylvania","Allegheny County",2.9700668387,-0.210800869,-2.472748187,-1.769814202,6.7456848064,-1.4832964193,-4.989709802,-5.008039859,40.8,41.2,5.47,37.76,19.19,6.5,5.2,257488,363017,643173,40.034018840965,"Allegheny County (PA)",11.5,"$56,099"
531,42005,"Pennsylvania","Armstrong County",-1.147826855,-2.89690135,-7.122687548,-3.893214683,-7.389863788,-15.060630436,-8.094282661,-6.819676251,46.2,45.1,0.52,14.97,2.25,7.4,6.8,22676,6849,30446,74.479406161729,"Armstrong County (PA)",13.8,"$46,968"
532,42007,"Pennsylvania","Beaver County",1.1065072041,-1.812594283,-1.15043067,-6.190324112,1.1812609786,-8.0468418609,-6.29691185,-8.121002713,45.2,44.8,1.78,22.83,9.05,7,5.9,46081,30225,79036,58.3038109216053,"Beaver County (PA)",9.7,"$54,715"
533,42009,"Pennsylvania","Bedford County",-4.328566516,-1.544401544,-5.763747662,-0.390448399,-0.261999742,-12.027164121,-5.519659542,-2.1177396,46.3,44.7,0.53,13.47,2.28,7.8,5.5,19455,3613,23504,82.7731449965963,"Bedford County (PA)",13.7,"$44,834"
534,42011,"Pennsylvania","Berks County",-1.42606804,-1.156267501,-0.677283059,-0.527113237,-2.297781573,-3.786731837,6.7909840686,-5.61082797,39.8,39.6,6.88,23.17,16.32,7.3,5,93094,75169,175934,52.9141609921903,"Berks County (PA)",13.1,"$59,205"
535,42013,"Pennsylvania","Blair County",-2.504210005,-2.30177093,-3.065704532,-4.519364389,-0.2239079243,-12.391049856,-3.445989337,-7.004321241,43.1,42.5,1.15,19.56,4.07,7.1,5.2,37224,13093,52029,71.5447154471545,"Blair County (PA)",13.6,"$44,197"
536,42015,"Pennsylvania","Bradford County",-8.939241838,-11.13548169,-4.498272696,-8.83124501,2.0412697679,-33.404241234,-3.509146519,-20.41664516,44.5,43.5,1.39,17.63,2.68,7.1,5.8,17957,6263,25399,70.6996338438521,"Bradford County (PA)",11.5,"$50,567"
537,42017,"Pennsylvania","Bucks County",-0.468642536,0.3854788055,0.4109698569,0.8790920737,-1.2882996006,1.2068982001,4.369562774,-0.2437549033,43.8,42.8,8.32,37.42,11,6.9,4.8,163873,165861,342572,47.8360753359878,"Bucks County (PA)",6.6,"$80,132"
538,42019,"Pennsylvania","Butler County",1.8217397885,4.3308137669,1.8079533806,1.8915324368,5.1601390724,9.8520393728,10.8150381286,5.6884102599,43.4,42.3,2,32.31,3.67,5.8,4.9,61388,26834,92027,66.7065100459648,"Butler County (PA)",7.3,"$66,277"
539,42021,"Pennsylvania","Cambria County",-16.20296876,-6.383764105,-6.697154806,-8.009022167,-7.100471019,-37.292909838,-12.941595164,-14.718488522,45.2,44.1,1.17,19.06,6.15,8.1,6.4,40510,17798,60167,67.3292668738677,"Cambria County (PA)",15.6,"$43,614"
540,42023,"Pennsylvania","Cameron County",-5.048975058,-20.69672131,-10.40907671,-10.33210332,-11.127454145,-46.486876398,-33.91377856,-32.66816889,51.2,49.3,1.44,15.72,2.01,9.4,7.8,1495,469,2024,73.8636363636364,"Cameron County (PA)",14.2,"$39,069"
541,42025,"Pennsylvania","Carbon County",-1.005017356,-1.179968482,-3.467585108,-0.581326839,0.4874959207,-6.233897785,17.2836678449,-2.02523564,46,44.6,2.6,15.46,3.93,9.8,6,18714,8917,28721,65.1578984018662,"Carbon County (PA)",13.1,"$51,021"
542,42027,"Pennsylvania","Centre County",13.144738602,7.2416808753,2.9740984764,8.1859449805,6.427261366,31.5464629342,3.2122575264,7.5756556275,31.7,29.7,7.88,41.39,11.62,4.8,4,35099,36555,75394,46.5541024484707,"Centre County (PA)",17,"$59,070"
543,42029,"Pennsylvania","Chester County",2.6869884946,3.7455638845,0.9474809555,0.2345074858,4.6632097045,7.6145408204,5.809884361,1.1249106036,40.3,39.8,9.08,49.14,13.58,5.3,4,115582,140188,266637,43.3480724730626,"Chester County (PA)",7,"$92,551"
544,42031,"Pennsylvania","Clarion County",-9.777834362,-3.897585805,-0.925592636,-7.126074721,-10.807438461,-21.727087524,8.258394402,-11.510858751,41.7,40.4,1.15,20.11,3.13,8,5.8,12545,4256,17481,71.7636290830044,"Clarion County (PA)",15.2,"$44,670"
545,42033,"Pennsylvania","Clearfield County",2.2475912086,-2.696131236,-1.953789176,-4.88517356,2.8980791128,-7.2875027634,-3.749086614,-8.369215295,44.6,43.4,2.9,13.22,4.78,8.9,6.8,23909,7700,32692,73.1341000856479,"Clearfield County (PA)",14.1,"$46,173"
546,42035,"Pennsylvania","Clinton County",1.3579439722,-9.131268288,-3.500228276,-10.25811144,10.0552545112,-21.5316640318,-7.338471048,-19.692073704,38.6,37.7,1.49,16.92,3.79,8.4,6.1,9701,4533,14839,65.3750252712447,"Clinton County (PA)",17.8,"$46,742"
547,42037,"Pennsylvania","Columbia County",3.0243662612,-0.134001355,-4.453444321,-6.17153867,-2.6466656392,-7.7346180848,-5.63016958,-6.677766011,40.8,40,2.4,21.08,4.56,7.3,5,17387,8502,27127,64.0948132856564,"Columbia County (PA)",13.5,"$48,821"
548,42039,"Pennsylvania","Crawford County",-1.632215133,-2.645229998,-6.138396071,-1.863253402,-9.043867462,-12.279094604,-12.30247124,-4.920727036,43.2,42.4,1.18,19.75,4.21,7,5.7,23912,10215,35563,67.2384219554031,"Crawford County (PA)",14.4,"$45,388"
549,42041,"Pennsylvania","Cumberland County",7.1618473402,7.6759185089,9.1357625847,5.2676292222,11.7143240649,29.241157656,13.5347012221,10.2390148514,40.6,40.7,5.65,32.73,10.36,5.9,4.2,65649,44282,115068,57.0523516529356,"Cumberland County (PA)",7.9,"$64,116"
550,42043,"Pennsylvania","Dauphin County",1.7472055792,-0.636403767,-0.183358729,0.8037939072,-0.823752537,1.7312369904,4.3396680684,-4.1586840208,39.5,39.7,7.02,28.4,27.9,7.2,4.9,60620,64287,130160,46.5734480639213,"Dauphin County (PA)",11.3,"$59,958"
551,42045,"Pennsylvania","Delaware County",-0.215631694,-0.323763916,-1.659103889,-1.567477418,-1.9319022725,-3.765976917,-0.7567723907,-5.015029443,38.9,38.8,9.58,36.05,29.05,7.3,5,106559,169169,284832,37.4111757105943,"Delaware County (PA)",10.8,"$67,773"
552,42047,"Pennsylvania","Elk County",-3.139020562,-7.055630936,-5.606031316,-9.283992443,-2.2736914004,-25.084675257,-6.457119034,-16.403475243,47.2,45.8,1,16.8,1.87,6.7,5.8,9704,3637,13854,70.0447524180742,"Elk County (PA)",10.1,"$49,274"
553,42049,"Pennsylvania","Erie County",-3.820384991,-5.966141877,-5.372844182,-7.737104375,-0.4155117787,-22.896475425,-16.4781595,-15.563425736,39.4,38.7,4.34,26.07,12.48,7.2,6.4,57168,54820,117240,48.7615148413511,"Erie County (PA)",15.7,"$48,820"
554,42051,"Pennsylvania","Fayette County",-1.763903712,-1.660616215,-2.686995019,-3.720033586,-1.9692040133,-9.831548532,-6.57417868,-5.98383327,44.9,44,1,14.23,7.08,9.4,7.5,34388,17826,53426,64.3656646576573,"Fayette County (PA)",17.5,"$42,056"
555,42053,"Pennsylvania","Forest County",0.3965107058,-3.731840597,-4.447439353,-0.952316169,-0.8103964411,-8.7350854132,9.9862006565,-5.08399683,43.9,43.3,2.12,8.51,33.97,9.2,7,1680,626,2398,70.0583819849875,"Forest County (PA)",24.6,"$38,819"
556,42055,"Pennsylvania","Franklin County",0.962406808,1.4579126238,1.3347247621,2.5030391719,3.8217279111,6.2580833658,3.928732753,2.811696349,41.7,40.8,3.3,19.03,7.05,6.6,5.1,49554,17322,69345,71.4600908500973,"Franklin County (PA)",9.1,"$59,474"
557,42057,"Pennsylvania","Fulton County",-3.478735377,-5.213692804,1.5840765867,2.2760975273,-9.880719153,-4.832254067,2.8264526309,-2.9375952767,45.1,43.1,0.74,13.12,2.99,8.5,6.2,5676,904,6743,84.1761827079935,"Fulton County (PA)",10.6,"$47,450"
558,42059,"Pennsylvania","Greene County",-3.478765038,-2.565594583,-8.409175581,-3.752797845,-13.204034942,-18.206333047,-16.164095921,-6.318392428,42,41.6,0.57,17.68,7.78,7,6.9,10394,4157,14955,69.501838849883,"Greene County (PA)",15.7,"$50,579"
559,42061,"Pennsylvania","Huntingdon County",-0.8934019,-1.441362743,-4.38490715,-1.29915885,-0.2395027912,-8.018830643,2.6884049488,-3.308331158,43.2,42.2,1.08,14.26,7.85,9.2,6.6,14369,4487,19496,73.702297907263,"Huntingdon County (PA)",13.6,"$46,684"
560,42063,"Pennsylvania","Indiana County",-0.737120241,-8.008429926,-5.912879745,-17.71208271,-5.828254175,-32.370512622,-5.683240692,-26.757165728,39.9,38.5,1.78,22.6,5.51,7.4,6.6,24920,11468,37728,66.0517387616624,"Indiana County (PA)",20,"$43,171"
561,42065,"Pennsylvania","Jefferson County",2.4532488821,-6.238400823,-3.486475848,-5.24993777,-5.867970819,-12.5215655589,-4.85834291,-11.600137891,43.9,43.4,0.55,14.62,1.98,7.9,6.2,14533,3437,18551,78.3407902538947,"Jefferson County (PA)",13.3,"$42,670"
562,42067,"Pennsylvania","Juniata County",-6.803691104,0.2450680064,-3.147803692,4.8986589921,-3.89331389,-4.8077677975,4.0603853297,3.8366976311,42.9,41.9,1.93,13.13,3.29,6.7,5.1,8234,1810,10402,79.1578542587964,"Juniata County (PA)",10.2,"$49,506"
563,42069,"Pennsylvania","Lackawanna County",0.8599175601,-2.067457239,-2.015246185,-1.910269353,3.1301411919,-5.1330552169,2.1595482684,-7.639141792,42.4,42.1,5.06,25.89,7.3,8.3,5.6,48102,51593,102740,46.8191551489196,"Lackawanna County (PA)",14.1,"$47,398"
564,42071,"Pennsylvania","Lancaster County",2.3521708853,1.9429217367,0.6323329813,0.5252345396,3.1482900252,5.4526601429,3.7493552742,-0.1800855484,38.5,38.4,4.51,25.23,11.45,6.2,4.2,137145,90066,239151,57.3466136457719,"Lancaster County (PA)",10.7,"$61,347"
565,42073,"Pennsylvania","Lawrence County",-3.137736586,-4.306419151,-2.523423709,-5.745390293,-8.164274939,-15.712969739,-6.543079642,-10.332907299,45.2,44.3,1.35,19.67,6.8,7.4,6.4,25323,13933,40555,62.4411293305388,"Lawrence County (PA)",13.7,"$46,727"
566,42075,"Pennsylvania","Lebanon County",0.1179514777,3.6356158146,5.4960494863,6.2471463876,10.2209794795,15.4967631662,19.3001783403,5.5567466166,41.1,41.1,3.88,19.63,11.87,6.5,4.5,38804,17860,58906,65.8744440294707,"Lebanon County (PA)",9.9,"$56,971"
567,42077,"Pennsylvania","Lehigh County",-0.047877411,4.1622900449,4.098057883,4.3523973509,8.3269980966,12.5648678678,11.5566459322,2.7676979739,39,39.4,10.54,28.47,20.7,8.3,5.5,70285,77087,153031,45.9286027014134,"Lehigh County (PA)",13.8,"$60,243"
568,42079,"Pennsylvania","Luzerne County",-1.207953767,1.280560065,-0.662345204,-0.812603544,5.6323218367,-1.40234245,7.3683121669,-2.678651952,43.1,42.7,5.44,21.38,10.14,9.6,6.3,77508,51454,132731,58.3947985022338,"Luzerne County (PA)",14.6,"$46,452"
569,42081,"Pennsylvania","Lycoming County",-5.875787394,-2.687733459,-6.218760647,-6.163274695,8.5431915772,-20.945556195,-7.409832331,-9.357641618,41.5,41.1,1.52,20.4,8.16,7.6,6.2,35475,12926,50294,70.5352527140414,"Lycoming County (PA)",14.6,"$48,962"
570,42083,"Pennsylvania","McKean County",-6.143320884,-1.825629023,-3.245149912,-15.3171045,-1.2448035411,-26.531204319,-9.439351833,-17.329977525,42.9,41.8,1.65,16.68,5.24,7.8,6.4,11159,3802,15572,71.6606730028256,"Mc Kean County (PA)",17.4,"$43,082"
571,42085,"Pennsylvania","Mercer County",-1.499321839,-1.71443739,-6.394730042,-6.877743252,-4.022013823,-16.486232523,-11.801136272,-9.062127947,44.5,43.4,1.43,21.51,8.63,7.1,6,30034,17631,49594,60.5597451304593,"Mercer County (PA)",16.1,"$49,187"
572,42087,"Pennsylvania","Mifflin County",-4.069350296,-3.372029339,-1.485100567,-3.363373723,-0.1909446473,-12.289853925,-2.8307187,-7.250872515,43.8,42.9,0.83,11.62,2.67,8.3,5.5,14050,3563,18239,77.0327320576786,"Mifflin County (PA)",14.7,"$43,245"
